date,close,high,low,open,volume
2025-09-25,937.8309,953.3424,932.6604,953.3424,500669
2025-09-26,916.7057,936.7968,914.8837,936.5998,465621
2025-09-29,911.3875,929.7058,908.2852,920.8421,909596
2025-09-30,905.9214,920.8421,891.641,916.4102,3622603
2025-10-01,903.6563,919.1678,899.7661,908.0389,552294
2025-10-03,911.486,914.2928,896.5161,907.5465,490645
2025-10-06,912.717,928.8194,908.1374,915.9178,657072
2025-10-07,908.0389,921.2361,906.0692,915.9178,312793
2025-10-08,894.1525,909.2208,891.5426,906.5617,276199
2025-10-09,892.3304,898.2888,889.1297,894.1525,233606
2025-10-10,889.3759,896.1714,888.3418,892.3797,288333
2025-10-13,896.7623,918.3307,894.251,906.0692,1031896
2025-10-14,899.9139,930.1983,896.2207,898.1904,1204101
2025-10-15,889.8683,902.5237,883.319,901.1449,769698
2025-10-16,907.0049,919.8573,891.838,891.838,720955
2025-10-17,889.0312,906.4139,881.2508,906.217,577202
2025-10-20,889.4744,895.9252,885.1903,895.9252,387502
2025-10-21,899.0768,903.3117,892.232,892.232,90015
2025-10-23,891.0009,904.9366,888.3418,904.8874,297380
2025-10-24,886.2243,895.679,881.4478,895.482,391247
2025-10-27,880.0197,888.9327,877.6068,887.3569,314412
2025-10-28,890.1638,898.2888,887.3569,887.3569,453366
2025-10-29,898.6828,900.8987,888.4403,893.8077,480055
2025-10-30,887.1107,901.2927,883.516,898.6828,292070
2025-10-31,877.1637,895.2358,876.5235,889.1789,350018
2025-11-03,862.0953,863.7203,845.1065,853.8717,950452
2025-11-04,878.8379,881.3986,863.6219,863.6711,643129
2025-11-06,859.6332,880.4629,857.171,880.4137,247626
2025-11-07,845.1065,863.1295,842.0042,863.1295,416512
2025-11-10,827.7238,851.5081,826.3942,848.652,469283
2025-11-11,829.5458,835.9966,820.7806,828.6101,352898
2025-11-12,839.4435,845.9436,829.6935,829.6935,369400
2025-11-13,828.7579,845.5989,806.5493,839.4436,466428
2025-11-14,820.1404,834.5193,817.5305,829.2995,344387
2025-11-17,821.8146,830.2844,818.4169,820.3373,264669
2025-11-18,814.182,825.1631,812.2123,823.3412,262160
2025-11-19,806.9926,816.4472,804.6289,813.4926,259722
2025-11-20,806.5001,813.6896,804.7766,812.4585,241226
2025-11-21,797.7349,806.5001,795.7651,805.3183,274808
2025-11-24,791.9242,810.8827,787.9355,802.7084,404649
2025-11-25,791.7272,797.4394,784.9317,795.4697,310868
2025-11-26,802.6592,807.5835,786.606,796.5038,508429
2025-11-27,796.0114,807.5834,792.4659,800.6402,260321
2025-11-28,788.2803,796.0114,786.9014,795.9622,296918
2025-12-01,783.356,792.7121,781.9771,788.8219,245235
2025-12-02,777.8407,786.606,774.1475,783.9468,304008
2025-12-03,771.2422,778.4317,764.9391,778.0377,323179
2025-12-04,770.2573,776.462,768.3861,771.2422,152764
2025-12-05,762.3292,773.0642,759.3254,773.0642,262657
2025-12-08,751.3973,767.2043,743.3707,762.3292,450436
2025-12-09,738.0525,751.6435,735.6888,750.8556,636614
2025-12-10,741.204,756.3708,739.6282,743.5677,428932
2025-12-11,742.3859,747.9503,737.2646,745.7344,323029
2025-12-12,747.3594,751.3481,743.5677,746.9162,198265
2025-12-15,754.3027,756.1739,745.5374,748.5412,258826
2025-12-16,744.4541,758.7345,742.5828,753.4163,290849
2025-12-17,740.2684,748.295,738.6434,744.4541,200303
2025-12-18,737.5601,743.223,733.8176,739.776,211228
2025-12-19,749.7723,752.1852,737.5601,737.5601,220661
2025-12-22,756.8633,765.1361,753.4163,758.2913,398928
